K,q,ng,nc,np,net_seed,role_seed,kappa_c
8,0.15,10,40,0,366895194,2546229027,0.039843750000002814
8,0.15,10,40,0,366895194,2464756820,0.0554687500000028
8,0.15,10,40,0,3165970641,1141828690,0.0320312500000028
8,0.15,10,40,0,3165970641,2002580279,0.047656250000002814
8,0.15,10,40,0,3165970641,2380730955,0.04921875000000281
8,0.15,10,40,0,3165970641,2733955474,0.049218750000002816
8,0.15,10,40,0,528459315,3136668551,0.036718750000002805
8,0.15,10,40,0,528459315,342981668,0.039843750000002814
8,0.15,10,40,0,528459315,1294603770,0.036718750000002805
8,0.15,10,40,0,528459315,884173339,0.036718750000002805
8,0.15,10,40,0,3165970641,2342142321,0.04453125000000281
8,0.15,10,40,0,528459315,4289677539,0.030468750000002803
8,0.15,10,40,0,2469416806,1918759412,0.04765625000000281
8,0.15,10,40,0,2469416806,2221090186,0.0335937500000028
8,0.15,10,40,0,2469416806,4001357687,0.04609375000000281
8,0.15,10,40,0,2469416806,361670669,0.04453125000000281
8,0.15,10,40,0,2596462300,1806730825,0.0320312500000028
8,0.15,10,40,0,2469416806,1190872442,0.03828125000000281
8,0.15,10,40,0,2596462300,2882398633,0.04453125000000282
8,0.15,10,40,0,2596462300,3066423294,0.03671875000000281
8,0.15,10,40,0,2596462300,380051669,0.0335937500000028
8,0.15,10,40,0,2596462300,2612095983,0.038281250000002806
8,0.15,10,40,0,1254495068,2052320816,0.041406250000002816
8,0.15,10,40,0,1254495068,3911726937,0.03515625000000281
8,0.15,10,40,0,1254495068,1807381537,0.039843750000002814
8,0.15,10,40,0,1254495068,4070098688,0.041406250000002816
8,0.15,10,40,0,1254495068,552439521,0.04609375000000281
8,1.0,10,40,0,1390074755,2755031182,0.02734375000000281
8,1.0,10,40,0,1390074755,1062362048,0.02734375000000281
8,1.0,10,40,0,1390074755,1103194196,0.024218750000002807
8,1.0,10,40,0,1390074755,598406670,0.02421875000000281
8,1.0,10,40,0,1390074755,4292608101,0.022656250000002806
8,1.0,10,40,0,2299470369,2053233936,0.02578125000000281
8,1.0,10,40,0,2299470369,1052445581,0.02578125000000281
8,1.0,10,40,0,2299470369,180812712,0.0210937500000028
8,1.0,10,40,0,2299470369,3554280328,0.02265625000000281
8,1.0,10,40,0,2325400465,1614806545,0.03203125000000281
8,1.0,10,40,0,2299470369,1366357305,0.021093750000002805
8,1.0,10,40,0,2325400465,2232170811,0.02421875000000281
8,1.0,10,40,0,2325400465,4161987572,0.022656250000002806
8,1.0,10,40,0,2325400465,881528759,0.02265625000000281
8,1.0,10,40,0,2137056563,2884585137,0.02578125000000281
8,1.0,10,40,0,2137056563,2190442026,0.024218750000002807
8,1.0,10,40,0,2325400465,1498067431,0.03203125000000281
8,1.0,10,40,0,2137056563,799292589,0.030468750000002803
8,1.0,10,40,0,2137056563,3861340298,0.028906250000002808
8,1.0,10,40,0,2137056563,2317107132,0.028906250000002808
8,1.0,10,40,0,2079937028,3379345002,0.02421875000000281
8,1.0,10,40,0,2079937028,4151397819,0.02578125000000281
8,1.0,10,40,0,2079937028,1100098107,0.028906250000002808
8,1.0,10,40,0,2079937028,3557969044,0.02421875000000281
8,1.0,10,40,0,2079937028,2639080376,0.02578125000000281
8,1.0,10,40,0,1927073932,2540653544,0.02734375000000281
8,1.0,10,40,0,1927073932,938260801,0.02421875000000281
8,1.0,10,40,0,1927073932,181638018,0.030468750000002803
8,1.0,10,40,0,1927073932,2415703542,0.028906250000002808
8,1.0,10,40,0,1927073932,2152843949,0.02265625000000281
8,1.0,10,40,0,253733207,4210737856,0.02265625000000281
8,1.0,10,40,0,253733207,517615296,0.02734375000000281
8,1.0,10,40,0,1178637999,2995068752,0.030468750000002803
8,1.0,10,40,0,253733207,1751227399,0.02578125000000281
8,1.0,10,40,0,253733207,2377735542,0.02304687500000281
8,1.0,10,40,0,1178637999,281896815,0.03203125000000281
8,1.0,10,40,0,253733207,2852577753,0.02421875000000281
8,1.0,10,40,0,1178637999,1630418434,0.024218750000002807
8,1.0,10,40,0,1178637999,2653238874,0.030468750000002803
8,1.0,10,40,0,1178637999,2575987784,0.0289062500000028
8,1.0,10,40,0,2708290649,3462622505,0.022656250000002806
8,1.0,10,40,0,2708290649,1562732471,0.022656250000002803
8,1.0,10,40,0,2708290649,721747731,0.02578125000000281
8,1.0,10,40,0,2708290649,537695285,0.02578125000000281
8,1.0,10,40,0,2708290649,3605093123,0.02265625000000281
8,1.0,10,40,0,2216736045,2218097288,0.02265625000000281
8,1.0,10,40,0,2216736045,3099251005,0.024218750000002807
8,1.0,10,40,0,2216736045,640928412,0.030468750000002803
8,1.0,10,40,0,2216736045,3147889351,0.022656250000002806
8,1.0,10,40,0,2216736045,1299229163,0.030468750000002803
8,1.0,10,40,0,1883942792,596941759,0.03203125000000281
8,1.0,10,40,0,1883942792,1915926551,0.030468750000002803
8,1.0,10,40,0,1883942792,3666836864,0.02421875000000281
8,1.0,10,40,0,172076415,1661290126,0.02421875000000281
8,1.0,10,40,0,1883942792,3215650817,0.022656250000002806
8,1.0,10,40,0,1883942792,1607733510,0.02265625000000281
8,1.0,10,40,0,172076415,1771321764,0.02578125000000281
8,1.0,10,40,0,172076415,2692809296,0.02421875000000281
8,1.0,10,40,0,172076415,2325218599,0.02421875000000281
8,1.0,10,40,0,172076415,601316688,0.02578125000000281
8,1.0,10,40,0,3846491103,2856766958,0.02578125000000281
8,1.0,10,40,0,3846491103,3143700244,0.02265625000000281
8,1.0,10,40,0,3846491103,2052710903,0.02421875000000281
8,1.0,10,40,0,3846491103,3175433348,0.02578125000000281
8,1.0,10,40,0,3846491103,95752422,0.02734375000000281
8,1.0,10,40,0,1625038788,2758165033,0.030468750000002803
8,1.0,10,40,0,1625038788,2035038829,0.030468750000002803
8,1.0,10,40,0,1625038788,2966265508,0.019531250000002803
8,1.0,10,40,0,1625038788,804244260,0.02265625000000281
8,1.0,10,40,0,1625038788,1404955587,0.02421875000000281
8,1.0,10,40,0,3416232803,4089663979,0.027343750000002807
8,1.0,10,40,0,3416232803,3119849768,0.02265625000000281
8,1.0,10,40,0,3416232803,1490852161,0.02421875000000281
8,1.0,10,40,0,3416232803,1582382297,0.024218750000002807
8,1.0,10,40,0,3416232803,1407156684,0.02265625000000281
8,1.0,10,40,0,317290225,2523819422,0.022656250000002806
8,1.0,10,40,0,317290225,2256866492,0.02578125000000281
8,1.0,10,40,0,317290225,1914642012,0.02578125000000281
8,1.0,10,40,0,317290225,3948372787,0.02578125000000281
8,1.0,10,40,0,1412308713,4271576815,0.02265625000000281
8,1.0,10,40,0,317290225,1703458803,0.028906250000002808
8,1.0,10,40,0,1412308713,1066742780,0.021093750000002805
8,1.0,10,40,0,1412308713,985540586,0.02929687500000281
8,1.0,10,40,0,1412308713,1694755713,0.028906250000002808
8,1.0,10,40,0,1412308713,4203108658,0.028906250000002808
8,1.0,10,40,0,1183890833,2517896210,0.02460937500000281
8,1.0,10,40,0,1183890833,996537477,0.02578125000000281
8,1.0,10,40,0,1183890833,615288513,0.024218750000002807
8,1.0,10,40,0,1183890833,1384710341,0.024218750000002807
8,1.0,10,40,0,2009749266,3447357575,0.02578125000000281
8,1.0,10,40,0,1183890833,4156478989,0.027343750000002807
8,1.0,10,40,0,2009749266,3883594628,0.02421875000000281
8,1.0,10,40,0,2009749266,3879150440,0.02421875000000281
8,1.0,10,40,0,2009749266,3858997320,0.024218750000002807
8,1.0,10,40,0,2009749266,2906001312,0.024218750000002807
8,1.0,10,40,0,3905381526,3393599459,0.02578125000000281
8,1.0,10,40,0,3905381526,2210490400,0.02578125000000281
8,1.0,10,40,0,3905381526,4253613842,0.02578125000000281
8,1.0,10,40,0,3905381526,1087536581,0.02578125000000281
8,1.0,10,40,0,3905381526,1223324021,0.02421875000000281
4,0.0,15,5,30,565208575,1860200818,0.37578125000000234
4,0.0,15,5,30,565208575,1321018661,0.47890625000000114
4,0.0,15,5,30,565208575,535871764,0.45703125000000117
4,0.0,15,5,30,565208575,1628328572,0.4460937500000011
4,0.0,15,5,30,1469495192,3081231440,0.4101562500000016
4,0.0,15,5,30,565208575,3086977223,0.5289062500000011
4,0.0,15,5,30,1469495192,3686129155,0.4835937500000011
4,0.0,15,5,30,1469495192,3980615572,0.32421875000000244
4,0.0,15,5,30,1469495192,3910476918,0.42578125000000133
4,0.0,15,5,30,1469495192,4081032857,0.4335937500000012
4,0.0,15,5,30,177043792,745074665,0.42734375000000135
4,0.0,15,5,30,177043792,3869120241,0.4820312500000012
4,0.0,15,5,30,177043792,1000522940,0.4304687500000012
4,0.0,15,5,30,177043792,1894157284,0.37890625000000233
4,0.0,15,5,30,1707372964,1945011578,0.4085937500000017
4,0.0,15,5,30,1707372964,220767490,0.3835937500000022
4,0.0,15,5,30,1707372964,3037319772,0.32109375000000245
4,0.0,15,5,30,177043792,1546228102,0.4695312500000059
4,0.0,15,5,30,1707372964,2193857368,0.3117187500000025
4,0.0,15,5,30,1707372964,613989696,0.4242187500000013
4,0.0,15,5,30,1763219209,995945615,0.3804687500000023
4,0.0,15,5,30,1763219209,2713835998,0.4585937500000011
4,0.0,15,5,30,1763219209,2360975991,0.5398437500000012
4,0.0,15,5,30,1763219209,2650182282,0.2976562500000024
4,0.0,15,5,30,1763219209,3660549588,0.4742187500000012
4,0.0,15,5,30,3838479461,1696840906,0.4273437500000013
4,0.0,15,5,30,3838479461,383772499,0.27265625000000226
4,0.0,15,5,30,3838479461,2093740632,0.42109375000000143
4,0.0,15,5,30,3838479461,1069967260,0.44765625000000114
4,0.0,15,5,30,3838479461,1143117768,0.49453125000000125
4,0.0,15,5,30,3360409344,2634121703,0.49453125000000114
4,0.0,15,5,30,3360409344,3670964708,0.5023437500000012
4,0.0,15,5,30,3360409344,4036072054,0.4242187500000013
4,0.0,15,5,30,3360409344,3099161553,0.3554687500000024
4,0.0,15,5,30,3360409344,1174506677,0.48515625000000767
4,0.0,15,5,30,4048540431,1634497380,0.40703125000000173
4,0.0,15,5,30,4048540431,3460178396,0.49296875000000123
4,0.0,15,5,30,4048540431,499216626,0.45546875000000114
4,0.0,15,5,30,4048540431,418148487,0.4523437500000011
4,0.0,15,5,30,4048540431,1351243651,0.4585937500000011
4,0.0,15,5,30,1965187705,1396523176,0.5289062500000011
4,0.0,15,5,30,1965187705,3141088044,0.35234375000000245
4,0.0,15,5,30,1965187705,894940036,0.43984375000000114
4,0.0,15,5,30,1965187705,2918482552,0.42265625000000134
4,0.0,15,5,30,1965187705,4147288904,0.5085937500000012
4,0.0,15,5,30,48258089,2040694466,0.396093750000002
4,0.0,15,5,30,48258089,2269926055,0.42578125000000133
4,0.0,15,5,30,48258089,901099543,0.46484375000000117
4,0.0,15,5,30,48258089,201254367,0.4851562500000011
4,0.0,15,5,30,48258089,2295119997,0.5085937500000012
4,0.0,15,5,30,609822852,1585434029,0.34921875000000246
4,0.0,15,5,30,609822852,2275401857,0.3585937500000024
4,0.0,15,5,30,609822852,1667430146,0.48046875000000117
4,0.0,15,5,30,609822852,1460097205,0.42421875000000137
4,0.0,15,5,30,609822852,1154311059,0.397656250000002
4,0.0,15,5,30,2945604770,2396302417,0.4367187500000011
4,0.0,15,5,30,2945604770,516279245,0.4851562500000011
4,0.0,15,5,30,2945604770,3801765853,0.4132812500000016
4,0.0,15,5,30,2945604770,115062766,0.49453125000000125
4,0.0,15,5,30,2945604770,3527259771,0.31796875000000246
4,0.0,15,5,30,1535638258,2374484542,0.4382812500000011
4,0.0,15,5,30,1535638258,2149121645,0.4976562500000012
4,0.0,15,5,30,1535638258,373834203,0.34453125000000234
4,0.0,15,5,30,1535638258,3709386326,0.49609375000000117
4,0.0,15,5,30,299533698,760549018,0.34609375000000236
4,0.0,15,5,30,1535638258,2270440930,0.4742187500000012
4,0.0,15,5,30,299533698,3595392984,0.4679687500000012
4,0.0,15,5,30,299533698,263953927,0.37578125000000234
4,0.0,15,5,30,299533698,2108525055,0.5007812500000013
4,0.0,15,5,30,299533698,2281774071,0.4757812500000011
4,0.0,15,5,30,4283557524,3983553073,0.46953125000000123
4,0.0,15,5,30,4283557524,944599868,0.37578125000000234
4,0.0,15,5,30,4283557524,5787305,0.44765625000000114
4,0.0,15,5,30,2212973061,2828641375,0.3523437500000024
4,0.0,15,5,30,4283557524,3895116597,0.4585937500000012
4,0.0,15,5,30,4283557524,3281259544,0.4679687500000012
4,0.0,15,5,30,2212973061,3085824567,0.4382812500000011
4,0.0,15,5,30,2212973061,3455835669,0.4429687500000012
4,0.0,15,5,30,2212973061,1166036945,0.4523437500000011
4,0.0,15,5,30,2212973061,1616997326,0.4914062500000012
4,0.0,15,5,30,505933799,3014131339,0.48046875000000117
4,0.0,15,5,30,505933799,3958755453,0.4664062500000012
4,0.0,15,5,30,505933799,3645214928,0.5148437500000012
4,0.0,15,5,30,505933799,4273945200,0.38671875000000216
4,0.0,15,5,30,505933799,3075349305,0.40390625000000174
4,0.0,15,5,30,1731401755,774329736,0.5023437500000012
4,0.0,15,5,30,1731401755,537142999,0.4023437500000019
4,0.0,15,5,30,1731401755,3746840715,0.4679687500000012
4,0.0,15,5,30,1731401755,1522378739,0.3992187500000019
4,0.0,15,5,30,1731401755,1832211888,0.47265625000000117
4,0.0,15,5,30,2518653466,3143209746,0.4289062500000012
4,0.0,15,5,30,2518653466,685481320,0.4164062500000015
4,0.0,15,5,30,2518653466,2334764397,0.44609375000000123
4,0.0,15,5,30,2518653466,3146441545,0.4148437500000016
4,0.0,15,5,30,2518653466,3665652344,0.43984375000000114
4,0.15,15,5,30,2568533174,785777507,0.1664062500000029
4,0.0,15,5,30,3875914848,210116897,0.4367187500000011
4,0.15,15,5,30,2568533174,3797461439,0.15234375000000291
4,0.15,15,5,30,2568533174,1786162554,0.19921875000000297
4,0.0,15,5,30,3875914848,1612754715,0.31328125000000245
4,0.15,15,5,30,2568533174,3964515051,0.1710937500000029
4,0.0,15,5,30,3875914848,3173442156,0.4164062500000015
4,0.0,15,5,30,3875914848,1329132151,0.3601562500000024
4,0.0,15,5,30,3875914848,1002351633,0.4679687500000012
4,0.15,15,5,30,2211321447,2909773936,0.11328125000000293
4,0.15,15,5,30,2568533174,569686622,0.20390625000000298
4,0.15,15,5,30,2211321447,3503470672,0.12265625000000287
4,0.15,15,5,30,2211321447,2908736487,0.13203125000000293
4,0.15,15,5,30,2211321447,2053889515,0.1539062500000029
4,0.15,15,5,30,2211321447,1594645260,0.12734375000000292
4,0.15,15,5,30,3782103706,1739936574,0.14453125000000291
4,0.15,15,5,30,3782103706,2394268647,0.1398437500000029
4,0.15,15,5,30,3782103706,2851131032,0.17734375000000288
4,0.15,15,5,30,3782103706,4038868826,0.17890625000000288
4,0.15,15,5,30,3782103706,1121489438,0.18515625000000288
4,0.15,15,5,30,210682153,1508535822,0.1398437500000029
4,0.15,15,5,30,210682153,4120169731,0.1585937500000029
4,0.15,15,5,30,210682153,3286584440,0.1132812500000029
4,0.15,15,5,30,210682153,4162248713,0.12421875000000292
4,0.15,15,5,30,210682153,2184048442,0.11484375000000292
4,0.15,15,5,30,3890400182,2469900476,0.1554687500000029
4,0.15,15,5,30,3890400182,1581203795,0.1382812500000029
4,0.15,15,5,30,3890400182,1906697674,0.15390625000000288
4,0.15,15,5,30,3890400182,1713219536,0.14296875000000292
4,0.15,15,5,30,3890400182,821798567,0.1210937500000029
4,0.15,15,5,30,1432468122,2227991913,0.19140625000000297
4,0.15,15,5,30,1432468122,2596395050,0.18828125000000295
4,0.15,15,5,30,1432468122,2922825699,0.1460937500000029
4,0.15,15,5,30,1432468122,1658585201,0.17578125000000286
4,0.15,15,5,30,1432468122,2327428453,0.2007812500000029
4,0.15,15,5,30,1510947166,1152465281,0.24765625000000255
4,0.15,15,5,30,1510947166,435854136,0.29296875000000233
4,0.15,15,5,30,1641978595,2789302325,0.1335937500000029
4,0.15,15,5,30,1641978595,1729409227,0.13203125000000293
4,0.15,15,5,30,1641978595,1483921357,0.1382812500000029
4,0.15,15,5,30,1510947166,1669011131,0.23359375000000276
4,0.15,15,5,30,1641978595,1774586264,0.18203125000000284
4,0.15,15,5,30,1510947166,68270787,0.20078125000000305
4,0.15,15,5,30,1510947166,2932766714,0.24609375000000255
4,0.15,15,5,30,1641978595,385378014,0.16171875000000288
4,0.15,15,5,30,153869949,1749118005,0.11796875000000288
4,0.15,15,5,30,153869949,3061627194,0.11015625000000287
4,0.15,15,5,30,153869949,2585974385,0.11171875000000288
4,0.15,15,5,30,153869949,1673950440,0.14296875000000292
4,0.15,15,5,30,153869949,2365854371,0.1398437500000029
4,0.15,15,5,30,4277788220,1811099266,0.22265625000000286
4,0.15,15,5,30,4277788220,364257225,0.35234375000000245
4,0.15,15,5,30,4277788220,3548083840,0.1929687500000032
4,0.15,15,5,30,4277788220,2873653681,0.33671875000000234
4,0.15,15,5,30,2863278857,2681467217,0.14140625000000293
4,0.15,15,5,30,2863278857,3312092086,0.1148437500000029
4,0.15,15,5,30,2863278857,949093195,0.1148437500000029
4,0.15,15,5,30,4277788220,2419087474,0.3335937500000023
4,0.15,15,5,30,3121332325,2030661683,0.13515625000000284
4,0.15,15,5,30,2863278857,507703398,0.11328125000000293
4,0.15,15,5,30,2863278857,1612288176,0.13203125000000293
4,0.15,15,5,30,3121332325,1705626313,0.09140625000000278
4,0.15,15,5,30,3121332325,1561139278,0.11640625000000292
4,0.15,15,5,30,3121332325,1064888386,0.1195312500000029
4,0.15,15,5,30,3121332325,1412909335,0.13671875000000291
4,0.15,15,5,30,831992775,3644405025,0.18359375000000294
4,0.15,15,5,30,831992775,4108546975,0.20859375000000302
4,0.15,15,5,30,831992775,1002963443,0.1679687500000029
4,0.15,15,5,30,831992775,3195003216,0.14140625000000456
4,0.15,15,5,30,3307220657,3820709406,0.1726562500000029
4,0.15,15,5,30,3307220657,20694215,0.1679687500000029
4,0.15,15,5,30,831992775,2778521042,0.20234375000000648
4,0.15,15,5,30,4167359747,3843845445,0.1648437500000029
4,0.15,15,5,30,3307220657,2980971124,0.1335937500000029
4,0.15,15,5,30,3307220657,3815609071,0.22265625000000297
4,0.15,15,5,30,3307220657,3826780114,0.14296875000000292
4,0.15,15,5,30,4167359747,3401269877,0.1492187500000029
4,0.15,15,5,30,4167359747,761189726,0.1476562500000029
4,0.15,15,5,30,4167359747,188257958,0.13515625000000292
4,0.15,15,5,30,2438161642,4095051090,0.1460937500000029
4,0.15,15,5,30,2438161642,881173250,0.17578125000000286
4,0.15,15,5,30,2438161642,393344505,0.14296875000000292
4,0.15,15,5,30,4167359747,2609157843,0.14453125000000502
4,0.15,15,5,30,2438161642,3582545412,0.18515625000000285
4,0.15,15,5,30,235217933,1068307629,0.13984375000000293
4,0.15,15,5,30,2438161642,1915738324,0.14453125000000588
4,0.15,15,5,30,235217933,1531351485,0.15703125000000287
4,0.15,15,5,30,235217933,3539511597,0.1679687500000029
4,0.15,15,5,30,235217933,1528750326,0.17265625000000287
4,0.15,15,5,30,235217933,315288402,0.16484375000000287
4,0.15,15,5,30,2918526739,3008294104,0.214843750000003
4,0.15,15,5,30,2918526739,1055440750,0.15390625000000288
4,0.15,15,5,30,2918526739,1442738897,0.22421875000000296
4,0.15,15,5,30,2918526739,3789627891,0.2398437500000027
4,0.15,15,5,30,2681559649,1820835211,0.1507812500000029
4,0.15,15,5,30,2918526739,2214444153,0.17109375000000293
4,0.15,15,5,30,2681559649,2169732399,0.18984375000000303
4,0.15,15,5,30,2681559649,2187588935,0.2929687500000025
4,0.15,15,5,30,2681559649,767491133,0.2304687500000029
4,0.15,15,5,30,2681559649,3654885372,0.2257812500000029
4,0.15,15,5,30,2408258107,3414198680,0.13359375000000284
4,0.15,15,5,30,2408258107,2179216716,0.12578125000000287
4,0.15,15,5,30,2408258107,2587010704,0.10546875000000284
4,0.15,15,5,30,2408258107,217630677,0.13203125000000285
4,0.15,15,5,30,2408258107,2768766869,0.14453125000000291
4,1.0,15,5,30,1289013554,3548748768,0.1070312500000028
4,1.0,15,5,30,1289013554,2571366824,0.12109375000000284
4,1.0,15,5,30,1289013554,2728794029,0.09140625000000283
4,1.0,15,5,30,1289013554,4255607755,0.08046875000000282
4,1.0,15,5,30,3488635889,1533180271,0.10390625000000281
4,1.0,15,5,30,3488635889,1663450934,0.08359375000000281
4,1.0,15,5,30,3488635889,188353706,0.08984375000000282
4,1.0,15,5,30,18177824,2009743828,0.07421875000000282
4,1.0,15,5,30,3488635889,386689965,0.0757812500000028
4,1.0,15,5,30,1289013554,302822355,0.09765625000000279
4,1.0,15,5,30,3488635889,2396330096,0.10546875000000282
4,1.0,15,5,30,18177824,1174523775,0.09140625000000281
4,1.0,15,5,30,18177824,423669995,0.1054687500000028
4,1.0,15,5,30,18177824,1886704995,0.09453125000000281
4,1.0,15,5,30,18177824,1474915594,0.08671875000000281
4,1.0,15,5,30,3175674972,3563657832,0.10546875000000282
4,1.0,15,5,30,3175674972,12085120,0.07734375000000282
4,1.0,15,5,30,3175674972,1450154110,0.10546875000000279
4,1.0,15,5,30,3175674972,2567066143,0.1085937500000023
4,1.0,15,5,30,3175674972,877419220,0.10390625000000281
4,1.0,15,5,30,206064972,4157054709,0.1054687500000028
4,1.0,15,5,30,206064972,1584141175,0.10703125000000278
4,1.0,15,5,30,206064972,940534904,0.1070312500000028
4,1.0,15,5,30,120025440,467650102,0.10546875000000282
