rg,rc,rp,ng,nc,np,family,realisation,seed,household_mean_deg,kappa_c,connected
0.4,0.1,0.5,20,5,24,WS,19,24019,4.000,0.157031,1
0.4,0.1,0.5,20,5,24,WS,20,24020,4.000,0.277344,1
0.4,0.1,0.5,20,5,24,WS,21,24021,4.000,0.183594,1
0.4,0.1,0.5,20,5,24,WS,22,24022,4.000,0.199219,1
0.4,0.1,0.5,20,5,24,WS,23,24023,4.000,0.297656,1
0.4,0.1,0.5,20,5,24,WS,24,24024,4.000,0.189844,1
0.4,0.1,0.5,20,5,24,WS,25,24025,4.000,0.196094,1
0.4,0.1,0.5,20,5,24,WS,26,24026,4.000,0.146094,1
0.4,0.1,0.5,20,5,24,WS,27,24027,4.000,0.202344,1
0.4,0.1,0.5,20,5,24,WS,28,24028,4.000,0.152344,1
0.4,0.1,0.5,20,5,24,WS,29,24029,4.000,0.163281,1
0.4,0.1,0.5,20,5,24,RGG,0,24100,4.082,14.620312,1
0.4,0.1,0.5,20,5,24,RGG,1,24101,4.041,0.425781,1
0.4,0.1,0.5,20,5,24,RGG,2,24102,3.959,0.292969,1
0.4,0.1,0.5,20,5,24,RGG,3,24103,3.918,14.703906,1
0.4,0.1,0.5,20,5,24,RGG,4,24104,3.959,14.931055,1
0.4,0.1,0.5,20,5,24,RGG,5,24105,4.000,14.395313,1
0.4,0.1,0.5,20,5,24,RGG,6,24106,4.082,0.480469,1
0.4,0.1,0.5,20,5,24,RGG,7,24107,3.959,14.843359,1
0.4,0.1,0.5,20,5,24,RGG,8,24108,3.959,14.686719,1
0.4,0.1,0.5,20,5,24,RGG,9,24109,4.041,0.260156,1
0.4,0.1,0.5,20,5,24,RGG,10,24110,4.041,14.996875,1
0.4,0.1,0.5,20,5,24,RGG,11,24111,4.041,14.874609,1
0.4,0.1,0.5,20,5,24,RGG,12,24112,4.041,14.924219,1
0.4,0.1,0.5,20,5,24,RGG,13,24113,4.041,14.857031,1
0.4,0.1,0.5,20,5,24,RGG,14,24114,4.000,14.791406,1
0.4,0.1,0.5,20,5,24,RGG,15,24115,4.082,1.250781,1
0.4,0.1,0.5,20,5,24,RGG,16,24116,4.041,14.812500,1
0.4,0.1,0.5,20,5,24,RGG,17,24117,4.041,1.058594,1
0.4,0.1,0.5,20,5,24,RGG,18,24118,4.082,13.786719,1
0.4,0.1,0.5,20,5,24,RGG,19,24119,3.959,NaN,1
0.4,0.1,0.5,20,5,24,RGG,20,24120,4.000,NaN,1
0.4,0.1,0.5,20,5,24,RGG,21,24121,4.082,14.817969,1
0.4,0.1,0.5,20,5,24,RGG,22,24122,4.041,14.790625,1
0.4,0.1,0.5,20,5,24,RGG,23,24123,3.959,14.957031,1
0.4,0.1,0.5,20,5,24,RGG,24,24124,3.918,0.722656,1
0.4,0.1,0.5,20,5,24,RGG,25,24125,4.000,14.987500,1
0.4,0.1,0.5,20,5,24,RGG,26,24126,4.000,14.096094,1
0.4,0.1,0.5,20,5,24,RGG,27,24127,4.000,0.446094,1
0.4,0.1,0.5,20,5,24,RGG,28,24128,4.041,14.900000,1
0.4,0.1,0.5,20,5,24,RGG,29,24129,4.000,14.924805,1
0.4,0.1,0.5,20,5,24,SBM,0,24200,4.082,NaN,1
0.4,0.1,0.5,20,5,24,SBM,1,24201,4.082,14.894531,1
0.4,0.1,0.5,20,5,24,SBM,2,24202,4.000,14.812500,1
0.4,0.1,0.5,20,5,24,SBM,3,24203,3.918,14.843750,1
0.4,0.1,0.5,20,5,24,SBM,4,24204,4.041,15.000000,1
0.4,0.1,0.5,20,5,24,SBM,5,24205,4.041,NaN,1
0.4,0.1,0.5,20,5,24,SBM,6,24206,4.041,14.942969,1
0.4,0.1,0.5,20,5,24,SBM,7,24207,4.041,14.968652,1
0.4,0.1,0.5,20,5,24,SBM,8,24208,3.918,14.824805,1
0.4,0.1,0.5,20,5,24,SBM,9,24209,3.918,14.880469,1
0.4,0.1,0.5,20,5,24,SBM,10,24210,4.041,14.840234,1
0.4,0.1,0.5,20,5,24,SBM,11,24211,3.918,14.902344,1
0.4,0.1,0.5,20,5,24,SBM,12,24212,3.918,14.818359,1
0.4,0.1,0.5,20,5,24,SBM,13,24213,4.082,NaN,1
0.4,0.1,0.5,20,5,24,SBM,14,24214,4.000,14.925000,1
0.4,0.1,0.5,20,5,24,SBM,15,24215,4.082,NaN,1
0.4,0.1,0.5,20,5,24,SBM,16,24216,4.082,14.771875,1
0.4,0.1,0.5,20,5,24,SBM,17,24217,3.918,14.235156,1
0.4,0.1,0.5,20,5,24,SBM,18,24218,4.000,15.000000,1
0.4,0.1,0.5,20,5,24,SBM,19,24219,4.082,14.812109,1
0.4,0.1,0.5,20,5,24,SBM,20,24220,3.959,14.699219,1
0.4,0.1,0.5,20,5,24,SBM,21,24221,3.959,14.696094,1
0.4,0.1,0.5,20,5,24,SBM,22,24222,4.041,14.593555,1
0.4,0.1,0.5,20,5,24,SBM,23,24223,4.000,14.850000,1
0.4,0.1,0.5,20,5,24,SBM,24,24224,4.082,14.791797,1
0.4,0.1,0.5,20,5,24,SBM,25,24225,3.918,14.870312,1
0.4,0.1,0.5,20,5,24,SBM,26,24226,4.082,NaN,1
0.4,0.1,0.5,20,5,24,SBM,27,24227,4.082,14.968750,1
0.4,0.1,0.5,20,5,24,SBM,28,24228,4.082,14.887500,1
0.4,0.1,0.5,20,5,24,SBM,29,24229,4.041,14.824219,1
0.4,0.1,0.5,20,5,24,CP,0,24300,4.082,29.962500,1
0.4,0.1,0.5,20,5,24,CP,1,24301,4.041,29.987109,1
0.4,0.1,0.5,20,5,24,CP,2,24302,3.959,NaN,1
0.4,0.1,0.5,20,5,24,CP,3,24303,4.041,29.979688,1
0.4,0.1,0.5,20,5,24,CP,4,24304,4.082,30.000000,1
0.4,0.1,0.5,20,5,24,CP,5,24305,3.918,NaN,1
0.4,0.1,0.5,20,5,24,CP,6,24306,4.000,29.962500,1
0.4,0.1,0.5,20,5,24,CP,7,24307,4.000,29.900000,1
0.4,0.1,0.5,20,5,24,CP,8,24308,3.918,30.000000,1
0.4,0.1,0.5,20,5,24,CP,9,24309,4.000,NaN,1
0.4,0.1,0.5,20,5,24,CP,10,24310,4.000,29.900000,1
0.4,0.1,0.5,20,5,24,CP,11,24311,4.041,NaN,1
0.4,0.1,0.5,20,5,24,CP,12,24312,3.918,29.800000,1
0.4,0.1,0.5,20,5,24,CP,13,24313,3.918,NaN,1
0.4,0.1,0.5,20,5,24,CP,14,24314,4.041,NaN,1
0.4,0.1,0.5,20,5,24,CP,15,24315,4.000,29.950000,1
0.4,0.1,0.5,20,5,24,CP,16,24316,3.918,NaN,1
0.4,0.1,0.5,20,5,24,CP,17,24317,4.000,NaN,1
0.4,0.1,0.5,20,5,24,CP,18,24318,3.918,30.000000,1
0.4,0.1,0.5,20,5,24,CP,19,24319,4.041,NaN,1
0.4,0.1,0.5,20,5,24,CP,20,24320,3.918,NaN,1
0.4,0.1,0.5,20,5,24,CP,21,24321,4.000,29.800000,1
0.4,0.1,0.5,20,5,24,CP,22,24322,4.082,NaN,1
0.4,0.1,0.5,20,5,24,CP,23,24323,4.041,30.000000,1
0.4,0.1,0.5,20,5,24,CP,24,24324,3.959,29.800000,1
0.4,0.1,0.5,20,5,24,CP,25,24325,4.082,29.967969,1
0.4,0.1,0.5,20,5,24,CP,26,24326,3.959,NaN,1
0.4,0.1,0.5,20,5,24,CP,27,24327,4.000,NaN,1
0.4,0.1,0.5,20,5,24,CP,28,24328,4.000,30.000000,1
0.4,0.1,0.5,20,5,24,CP,29,24329,4.041,NaN,1
0.4,0.2,0.4,20,10,19,WS,0,25000,4.000,0.164844,1
0.4,0.2,0.4,20,10,19,WS,1,25001,4.000,0.164844,1
0.4,0.2,0.4,20,10,19,WS,2,25002,4.000,0.141406,1
0.4,0.2,0.4,20,10,19,WS,3,25003,4.000,0.166406,1
0.4,0.2,0.4,20,10,19,WS,4,25004,4.000,0.132031,1
0.4,0.2,0.4,20,10,19,WS,5,25005,4.000,0.194531,1
0.4,0.2,0.4,20,10,19,WS,6,25006,4.000,0.188281,1
0.4,0.2,0.4,20,10,19,WS,7,25007,4.000,0.188281,1
0.4,0.2,0.4,20,10,19,WS,8,25008,4.000,0.278906,1
0.4,0.2,0.4,20,10,19,WS,9,25009,4.000,0.232031,1
0.4,0.2,0.4,20,10,19,WS,10,25010,4.000,0.138281,1
0.4,0.2,0.4,20,10,19,WS,11,25011,4.000,0.144531,1
0.4,0.2,0.4,20,10,19,WS,12,25012,4.000,0.150781,1
0.4,0.2,0.4,20,10,19,WS,13,25013,4.000,0.177344,1
0.4,0.2,0.4,20,10,19,WS,14,25014,4.000,0.197656,1
0.4,0.2,0.4,20,10,19,WS,15,25015,4.000,0.130469,1
0.4,0.2,0.4,20,10,19,WS,16,25016,4.000,0.124219,1
0.4,0.2,0.4,20,10,19,WS,17,25017,4.000,0.257031,1
0.4,0.2,0.4,20,10,19,WS,18,25018,4.000,0.294531,1
0.4,0.2,0.4,20,10,19,WS,19,25019,4.000,0.192969,1
0.4,0.2,0.4,20,10,19,WS,20,25020,4.000,0.185156,1
0.4,0.2,0.4,20,10,19,WS,21,25021,4.000,0.241406,1
0.4,0.2,0.4,20,10,19,WS,22,25022,4.000,0.217969,1
0.4,0.2,0.4,20,10,19,WS,23,25023,4.000,0.153906,1
0.4,0.2,0.4,20,10,19,WS,24,25024,4.000,0.191406,1
0.4,0.2,0.4,20,10,19,WS,25,25025,4.000,0.169531,1
0.4,0.2,0.4,20,10,19,WS,26,25026,4.000,0.242969,1
0.4,0.2,0.4,20,10,19,WS,27,25027,4.000,0.133594,1
0.4,0.2,0.4,20,10,19,WS,28,25028,4.000,0.208594,1
0.4,0.2,0.4,20,10,19,WS,29,25029,4.000,0.121094,1
0.4,0.2,0.4,20,10,19,RGG,0,25100,3.959,14.891992,1
0.4,0.2,0.4,20,10,19,RGG,1,25101,3.918,0.402344,1
0.4,0.2,0.4,20,10,19,RGG,2,25102,4.041,14.549219,1
0.4,0.2,0.4,20,10,19,RGG,3,25103,3.959,NaN,1
0.4,0.2,0.4,20,10,19,RGG,4,25104,4.082,NaN,1
0.4,0.2,0.4,20,10,19,RGG,5,25105,4.000,NaN,1
0.4,0.2,0.4,20,10,19,RGG,6,25106,3.959,0.552344,1
0.4,0.2,0.4,20,10,19,RGG,7,25107,3.918,14.782031,1
0.4,0.2,0.4,20,10,19,RGG,8,25108,4.000,14.825000,1
0.4,0.2,0.4,20,10,19,RGG,9,25109,3.959,14.792969,1
0.4,0.2,0.4,20,10,19,RGG,10,25110,3.918,14.573438,1
0.4,0.2,0.4,20,10,19,RGG,11,25111,3.959,14.846680,1
0.4,0.2,0.4,20,10,19,RGG,12,25112,4.041,0.828906,1
0.4,0.2,0.4,20,10,19,RGG,13,25113,4.041,NaN,1
0.4,0.2,0.4,20,10,19,RGG,14,25114,4.041,NaN,1
0.4,0.2,0.4,20,10,19,RGG,15,25115,4.082,14.592969,1
0.4,0.2,0.4,20,10,19,RGG,16,25116,4.041,14.809375,1
0.4,0.2,0.4,20,10,19,RGG,17,25117,3.959,13.866406,1
0.4,0.2,0.4,20,10,19,RGG,18,25118,4.082,14.890625,1
0.4,0.2,0.4,20,10,19,RGG,19,25119,3.959,14.817187,1
0.4,0.2,0.4,20,10,19,RGG,20,25120,3.959,0.296094,1
0.4,0.2,0.4,20,10,19,RGG,21,25121,3.959,NaN,1
0.4,0.2,0.4,20,10,19,RGG,22,25122,4.041,14.899219,1
0.4,0.2,0.4,20,10,19,RGG,23,25123,4.082,14.556250,1
0.4,0.2,0.4,20,10,19,RGG,24,25124,3.959,0.863281,1
0.4,0.2,0.4,20,10,19,RGG,25,25125,3.918,14.696094,1
0.4,0.2,0.4,20,10,19,RGG,26,25126,4.082,14.971875,1
0.4,0.2,0.4,20,10,19,RGG,27,25127,4.041,0.800781,1
0.4,0.2,0.4,20,10,19,RGG,28,25128,4.041,14.809375,1
0.4,0.2,0.4,20,10,19,RGG,29,25129,3.918,14.810931,1
0.4,0.2,0.4,20,10,19,SBM,0,25200,3.918,14.774902,1
0.4,0.2,0.4,20,10,19,SBM,1,25201,4.082,NaN,1
0.4,0.2,0.4,20,10,19,SBM,2,25202,4.041,14.987500,1
0.4,0.2,0.4,20,10,19,SBM,3,25203,3.918,14.307031,1
0.4,0.2,0.4,20,10,19,SBM,4,25204,4.000,14.850000,1
0.4,0.2,0.4,20,10,19,SBM,5,25205,3.918,NaN,1
0.4,0.2,0.4,20,10,19,SBM,6,25206,4.000,14.925000,1
0.4,0.2,0.4,20,10,19,SBM,7,25207,3.959,14.909375,1
0.4,0.2,0.4,20,10,19,SBM,8,25208,4.082,14.925000,1
0.4,0.2,0.4,20,10,19,SBM,9,25209,3.918,NaN,1
0.4,0.2,0.4,20,10,19,SBM,10,25210,3.918,14.937500,1
0.4,0.2,0.4,20,10,19,SBM,11,25211,3.918,14.643701,1
0.4,0.2,0.4,20,10,19,SBM,12,25212,4.082,14.894531,1
0.4,0.2,0.4,20,10,19,SBM,13,25213,4.041,NaN,1
0.4,0.2,0.4,20,10,19,SBM,14,25214,4.000,NaN,1
0.4,0.2,0.4,20,10,19,SBM,15,25215,3.959,NaN,1
0.4,0.2,0.4,20,10,19,SBM,16,25216,4.041,14.896875,1
0.4,0.2,0.4,20,10,19,SBM,17,25217,3.959,NaN,1
0.4,0.2,0.4,20,10,19,SBM,18,25218,3.959,14.335156,1
0.4,0.2,0.4,20,10,19,SBM,19,25219,4.041,14.924805,1
0.4,0.2,0.4,20,10,19,SBM,20,25220,4.041,14.902734,1
0.4,0.2,0.4,20,10,19,SBM,21,25221,4.082,14.937500,1
0.4,0.2,0.4,20,10,19,SBM,22,25222,4.000,14.659375,1
0.4,0.2,0.4,20,10,19,SBM,23,25223,4.000,14.973437,1
0.4,0.2,0.4,20,10,19,SBM,24,25224,4.000,14.955859,1
0.4,0.2,0.4,20,10,19,SBM,25,25225,3.918,NaN,1
0.4,0.2,0.4,20,10,19,SBM,26,25226,4.082,NaN,1
0.4,0.2,0.4,20,10,19,SBM,27,25227,4.000,14.600781,1
0.4,0.2,0.4,20,10,19,SBM,28,25228,3.918,14.937500,1
0.4,0.2,0.4,20,10,19,SBM,29,25229,3.959,NaN,1
0.4,0.2,0.4,20,10,19,CP,0,25300,3.959,29.948438,1
0.4,0.2,0.4,20,10,19,CP,1,25301,4.000,29.800000,1
0.4,0.2,0.4,20,10,19,CP,2,25302,3.918,NaN,1
0.4,0.2,0.4,20,10,19,CP,3,25303,4.000,29.900000,1
0.4,0.2,0.4,20,10,19,CP,4,25304,3.918,NaN,1
0.4,0.2,0.4,20,10,19,CP,5,25305,3.918,29.981250,1
0.4,0.2,0.4,20,10,19,CP,6,25306,4.082,30.000000,1
0.4,0.2,0.4,20,10,19,CP,7,25307,4.082,29.737451,1
0.4,0.2,0.4,20,10,19,CP,8,25308,3.918,30.000000,1
0.4,0.2,0.4,20,10,19,CP,9,25309,4.041,30.000000,1
0.4,0.2,0.4,20,10,19,CP,10,25310,4.041,29.987500,1
0.4,0.2,0.4,20,10,19,CP,11,25311,3.918,29.987109,1
0.4,0.2,0.4,20,10,19,CP,12,25312,3.959,30.000000,1
0.4,0.2,0.4,20,10,19,CP,13,25313,4.041,30.000000,1
0.4,0.2,0.4,20,10,19,CP,14,25314,4.041,NaN,1
0.4,0.2,0.4,20,10,19,CP,15,25315,4.041,30.000000,1
0.4,0.2,0.4,20,10,19,CP,16,25316,4.041,NaN,1
0.4,0.2,0.4,20,10,19,CP,17,25317,3.918,29.950000,1
0.4,0.2,0.4,20,10,19,CP,18,25318,4.000,29.987451,1
0.4,0.2,0.4,20,10,19,CP,19,25319,3.959,NaN,1
0.4,0.2,0.4,20,10,19,CP,20,25320,4.041,29.900000,1
0.4,0.2,0.4,20,10,19,CP,21,25321,4.041,NaN,1
0.4,0.2,0.4,20,10,19,CP,22,25322,4.000,29.900000,1
0.4,0.2,0.4,20,10,19,CP,23,25323,3.959,29.981250,1
0.4,0.2,0.4,20,10,19,CP,24,25324,4.082,NaN,1
0.4,0.2,0.4,20,10,19,CP,25,25325,4.000,NaN,1
0.4,0.2,0.4,20,10,19,CP,26,25326,3.959,29.981250,1
0.4,0.2,0.4,20,10,19,CP,27,25327,4.041,29.975000,1
0.4,0.2,0.4,20,10,19,CP,28,25328,4.000,30.000000,1
0.4,0.2,0.4,20,10,19,CP,29,25329,4.041,29.950000,1
0.4,0.3,0.3,20,15,14,WS,0,26000,4.000,0.153906,1
0.4,0.3,0.3,20,15,14,WS,1,26001,4.000,0.219531,1
0.4,0.3,0.3,20,15,14,WS,2,26002,4.000,0.167969,1
0.4,0.3,0.3,20,15,14,WS,3,26003,4.000,0.239844,1
0.4,0.3,0.3,20,15,14,WS,4,26004,4.000,0.178906,1
0.4,0.3,0.3,20,15,14,WS,5,26005,4.000,0.136719,1
0.4,0.3,0.3,20,15,14,WS,6,26006,4.000,0.166406,1
0.4,0.3,0.3,20,15,14,WS,7,26007,4.000,0.244531,1
0.4,0.3,0.3,20,15,14,WS,8,26008,4.000,0.142969,1
0.4,0.3,0.3,20,15,14,WS,9,26009,4.000,0.233594,1
0.4,0.3,0.3,20,15,14,WS,10,26010,4.000,0.157031,1
0.4,0.3,0.3,20,15,14,WS,11,26011,4.000,0.180469,1
0.4,0.3,0.3,20,15,14,WS,12,26012,4.000,0.202344,1
0.4,0.3,0.3,20,15,14,WS,13,26013,4.000,0.230469,1
0.4,0.3,0.3,20,15,14,WS,14,26014,4.000,0.117969,1
0.4,0.3,0.3,20,15,14,WS,15,26015,4.000,0.108594,1
0.4,0.3,0.3,20,15,14,WS,16,26016,4.000,0.146094,1
0.4,0.3,0.3,20,15,14,WS,17,26017,4.000,0.192969,1
0.4,0.3,0.3,20,15,14,WS,18,26018,4.000,0.135156,1
0.4,0.3,0.3,20,15,14,WS,19,26019,4.000,0.267969,1
0.4,0.3,0.3,20,15,14,WS,20,26020,4.000,0.121094,1
0.4,0.3,0.3,20,15,14,WS,21,26021,4.000,0.114844,1
0.4,0.3,0.3,20,15,14,WS,22,26022,4.000,0.203906,1
0.4,0.3,0.3,20,15,14,WS,23,26023,4.000,0.138281,1
0.4,0.3,0.3,20,15,14,WS,24,26024,4.000,0.199219,1
0.4,0.3,0.3,20,15,14,WS,25,26025,4.000,0.174219,1
0.4,0.3,0.3,20,15,14,WS,26,26026,4.000,0.232031,1
0.4,0.3,0.3,20,15,14,WS,27,26027,4.000,0.157031,1
0.4,0.3,0.3,20,15,14,WS,28,26028,4.000,0.136719,1
0.4,0.3,0.3,20,15,14,WS,29,26029,4.000,0.116406,1
0.4,0.3,0.3,20,15,14,RGG,0,26100,4.000,14.924219,1
0.4,0.3,0.3,20,15,14,RGG,1,26101,4.000,NaN,1
0.4,0.3,0.3,20,15,14,RGG,2,26102,4.000,14.657031,1
0.4,0.3,0.3,20,15,14,RGG,3,26103,4.000,0.410156,1
0.4,0.3,0.3,20,15,14,RGG,4,26104,4.041,0.611719,1
0.4,0.3,0.3,20,15,14,RGG,5,26105,3.959,14.360156,1
0.4,0.3,0.3,20,15,14,RGG,6,26106,3.959,0.453906,1
0.4,0.3,0.3,20,15,14,RGG,7,26107,4.082,14.717969,1
0.4,0.3,0.3,20,15,14,RGG,8,26108,4.000,0.241406,1
0.4,0.3,0.3,20,15,14,RGG,9,26109,4.041,0.394531,1
0.4,0.3,0.3,20,15,14,RGG,10,26110,4.000,0.391406,1
0.4,0.3,0.3,20,15,14,RGG,11,26111,4.041,NaN,1
0.4,0.3,0.3,20,15,14,RGG,12,26112,3.959,14.824219,1
0.4,0.3,0.3,20,15,14,RGG,13,26113,4.041,14.791797,1
0.4,0.3,0.3,20,15,14,RGG,14,26114,3.918,14.771680,1
0.4,0.3,0.3,20,15,14,RGG,15,26115,4.041,NaN,1
0.4,0.3,0.3,20,15,14,RGG,16,26116,4.082,14.762109,1
0.4,0.3,0.3,20,15,14,RGG,17,26117,3.918,NaN,1
0.4,0.3,0.3,20,15,14,RGG,18,26118,4.000,0.749219,1
0.4,0.3,0.3,20,15,14,RGG,19,26119,3.918,11.464844,1
0.4,0.3,0.3,20,15,14,RGG,20,26120,4.082,14.592969,1
0.4,0.3,0.3,20,15,14,RGG,21,26121,4.041,14.183594,1
0.4,0.3,0.3,20,15,14,RGG,22,26122,4.082,14.899609,1
0.4,0.3,0.3,20,15,14,RGG,23,26123,4.000,14.397656,1
0.4,0.3,0.3,20,15,14,RGG,24,26124,4.082,14.760547,1
0.4,0.3,0.3,20,15,14,RGG,25,26125,4.000,14.286719,1
0.4,0.3,0.3,20,15,14,RGG,26,26126,3.959,14.875000,1
0.4,0.3,0.3,20,15,14,RGG,27,26127,4.082,14.835913,1
0.4,0.3,0.3,20,15,14,RGG,28,26128,3.959,14.887109,1
0.4,0.3,0.3,20,15,14,RGG,29,26129,3.918,NaN,1
0.4,0.3,0.3,20,15,14,SBM,0,26200,3.796,14.587402,1
0.4,0.3,0.3,20,15,14,SBM,1,26201,4.000,14.788281,1
0.4,0.3,0.3,20,15,14,SBM,2,26202,4.041,14.987109,1
0.4,0.3,0.3,20,15,14,SBM,3,26203,4.000,14.774219,1
0.4,0.3,0.3,20,15,14,SBM,4,26204,3.959,14.810937,1
0.4,0.3,0.3,20,15,14,SBM,5,26205,4.000,14.771875,1
0.4,0.3,0.3,20,15,14,SBM,6,26206,3.918,14.875000,1
0.4,0.3,0.3,20,15,14,SBM,7,26207,4.041,14.687109,1
0.4,0.3,0.3,20,15,14,SBM,8,26208,4.041,14.457031,1
0.4,0.3,0.3,20,15,14,SBM,9,26209,4.041,NaN,1
0.4,0.3,0.3,20,15,14,SBM,10,26210,3.918,NaN,1
0.4,0.3,0.3,20,15,14,SBM,11,26211,3.959,14.911719,1
0.4,0.3,0.3,20,15,14,SBM,12,26212,3.918,14.574219,1
0.4,0.3,0.3,20,15,14,SBM,13,26213,4.082,14.787500,1
0.4,0.3,0.3,20,15,14,SBM,14,26214,4.082,NaN,1
0.4,0.3,0.3,20,15,14,SBM,15,26215,4.082,14.509180,1
0.4,0.3,0.3,20,15,14,SBM,16,26216,4.082,14.755469,1
0.4,0.3,0.3,20,15,14,SBM,17,26217,4.041,14.901172,1
0.4,0.3,0.3,20,15,14,SBM,18,26218,4.000,NaN,1
0.4,0.3,0.3,20,15,14,SBM,19,26219,4.000,NaN,1
0.4,0.3,0.3,20,15,14,SBM,20,26220,3.959,14.294922,1
0.4,0.3,0.3,20,15,14,SBM,21,26221,4.082,14.037305,1
0.4,0.3,0.3,20,15,14,SBM,22,26222,3.918,11.033594,1
0.4,0.3,0.3,20,15,14,SBM,23,26223,4.082,NaN,1
0.4,0.3,0.3,20,15,14,SBM,24,26224,4.000,14.799219,1
0.4,0.3,0.3,20,15,14,SBM,25,26225,4.000,14.852344,1
0.4,0.3,0.3,20,15,14,SBM,26,26226,4.041,14.844531,1
0.4,0.3,0.3,20,15,14,SBM,27,26227,4.082,14.824219,1
0.4,0.3,0.3,20,15,14,SBM,28,26228,4.041,14.859326,1
0.4,0.3,0.3,20,15,14,SBM,29,26229,3.959,14.361719,1
0.4,0.3,0.3,20,15,14,CP,0,26300,4.041,29.851465,1
0.4,0.3,0.3,20,15,14,CP,1,26301,4.082,NaN,1
0.4,0.3,0.3,20,15,14,CP,2,26302,3.918,29.800000,1
0.4,0.3,0.3,20,15,14,CP,3,26303,4.082,29.700000,1
0.4,0.3,0.3,20,15,14,CP,4,26304,3.959,29.893750,1
0.4,0.3,0.3,20,15,14,CP,5,26305,3.959,29.987500,1
0.4,0.3,0.3,20,15,14,CP,6,26306,4.041,29.973438,1
0.4,0.3,0.3,20,15,14,CP,7,26307,4.082,NaN,1
0.4,0.3,0.3,20,15,14,CP,8,26308,3.918,NaN,1
0.4,0.3,0.3,20,15,14,CP,9,26309,4.041,29.863281,1
0.4,0.3,0.3,20,15,14,CP,10,26310,4.082,29.974902,1
0.4,0.3,0.3,20,15,14,CP,11,26311,4.000,29.634375,1
0.4,0.3,0.3,20,15,14,CP,12,26312,3.959,NaN,1
0.4,0.3,0.3,20,15,14,CP,13,26313,4.082,29.953027,1
0.4,0.3,0.3,20,15,14,CP,14,26314,4.000,29.950000,1
0.4,0.3,0.3,20,15,14,CP,15,26315,3.959,29.954297,1
0.4,0.3,0.3,20,15,14,CP,16,26316,4.000,29.850000,1
0.4,0.3,0.3,20,15,14,CP,17,26317,3.959,29.967969,1
0.4,0.3,0.3,20,15,14,CP,18,26318,4.041,29.958984,1
0.4,0.3,0.3,20,15,14,CP,19,26319,4.000,29.925000,1
0.4,0.3,0.3,20,15,14,CP,20,26320,3.959,29.987109,1
0.4,0.3,0.3,20,15,14,CP,21,26321,3.918,NaN,1
0.4,0.3,0.3,20,15,14,CP,22,26322,4.041,NaN,1
0.4,0.3,0.3,20,15,14,CP,23,26323,3.959,29.929688,1
0.4,0.3,0.3,20,15,14,CP,24,26324,3.959,29.893750,1
0.4,0.3,0.3,20,15,14,CP,25,26325,4.041,NaN,1
0.4,0.3,0.3,20,15,14,CP,26,26326,3.959,29.800000,1
0.4,0.3,0.3,20,15,14,CP,27,26327,4.000,30.000000,1
0.4,0.3,0.3,20,15,14,CP,28,26328,4.082,29.937500,1
0.4,0.3,0.3,20,15,14,CP,29,26329,3.918,NaN,1
0.4,0.4,0.2,20,20,9,WS,0,27000,4.000,0.147656,1
0.4,0.4,0.2,20,20,9,WS,1,27001,4.000,0.257031,1
0.4,0.4,0.2,20,20,9,WS,2,27002,4.000,0.147656,1
0.4,0.4,0.2,20,20,9,WS,3,27003,4.000,0.157031,1
0.4,0.4,0.2,20,20,9,WS,4,27004,4.000,0.158594,1
0.4,0.4,0.2,20,20,9,WS,5,27005,4.000,0.108594,1
0.4,0.4,0.2,20,20,9,WS,6,27006,4.000,0.175781,1
0.4,0.4,0.2,20,20,9,WS,7,27007,4.000,0.135156,1
0.4,0.4,0.2,20,20,9,WS,8,27008,4.000,0.122656,1
0.4,0.4,0.2,20,20,9,WS,9,27009,4.000,0.252344,1
0.4,0.4,0.2,20,20,9,WS,10,27010,4.000,0.357031,1
0.4,0.4,0.2,20,20,9,WS,11,27011,4.000,0.208594,1
0.4,0.4,0.2,20,20,9,WS,12,27012,4.000,0.242969,1
0.4,0.4,0.2,20,20,9,WS,13,27013,4.000,0.163281,1
0.4,0.4,0.2,20,20,9,WS,14,27014,4.000,0.163281,1
0.4,0.4,0.2,20,20,9,WS,15,27015,4.000,0.174219,1
0.4,0.4,0.2,20,20,9,WS,16,27016,4.000,0.125781,1
0.4,0.4,0.2,20,20,9,WS,17,27017,4.000,0.133594,1
0.4,0.4,0.2,20,20,9,WS,18,27018,4.000,0.138281,1
0.4,0.4,0.2,20,20,9,WS,19,27019,4.000,0.144531,1
0.4,0.4,0.2,20,20,9,WS,20,27020,4.000,0.097656,1
0.4,0.4,0.2,20,20,9,WS,21,27021,4.000,0.147656,1
0.4,0.4,0.2,20,20,9,WS,22,27022,4.000,0.163281,1
0.4,0.4,0.2,20,20,9,WS,23,27023,4.000,0.178906,1
0.4,0.4,0.2,20,20,9,WS,24,27024,4.000,0.122656,1
0.4,0.4,0.2,20,20,9,WS,25,27025,4.000,0.227344,1
0.4,0.4,0.2,20,20,9,WS,26,27026,4.000,0.130469,1
0.4,0.4,0.2,20,20,9,WS,27,27027,4.000,0.319531,1
0.4,0.4,0.2,20,20,9,WS,28,27028,4.000,0.183594,1
0.4,0.4,0.2,20,20,9,WS,29,27029,4.000,0.241406,1
0.4,0.4,0.2,20,20,9,RGG,0,27100,3.918,12.369531,1
0.4,0.4,0.2,20,20,9,RGG,1,27101,4.041,14.775000,1
0.4,0.4,0.2,20,20,9,RGG,2,27102,4.041,14.861719,1
